id,title,rating,year,actors_tsne_1,actors_tsne_2,type,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,War,Western,nan
tt0363547,Dawn of the Dead,0.1875,0.8165137614678919,0.8144126,0.6796973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0363589,Elephant,0.15625,0.8073394495412849,0.7040285,0.55627185,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",0.09375000000000044,0.8256880733944953,0.866554,0.4880837,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0363780,Lymelife,0.0625,0.8532110091743128,0.18563852,0.5598492,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0364385,Ju-on: The Grudge,0.03125,0.7981651376146779,0.16655001,0.71528244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0364517,Love Me If You Dare,0.28125,0.8073394495412849,0.59287965,0.6604544,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0364569,Oldboy,0.53125,0.8073394495412849,0.9480138,0.2403984,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0364647,Virumandi,0.5625,0.8165137614678919,0.5168999,0.47326332,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0364725,Dodgeball: A True Underdog Story,0.03125,0.8165137614678919,0.7895966,0.66301656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0364774,Lilo & Stitch: The Series,0.0625,0.8073394495412849,0.42168036,0.47452107,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0364817,Tru Calling,0.25,0.8073394495412849,0.82968605,0.66120756,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0364828,Las Vegas,0.25,0.8073394495412849,0.7726979,0.41428566,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0364845,NCIS,0.375,0.8073394495412849,0.1853855,0.42150462,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0364930,Aileen: Life and Death of a Serial Killer,0.15625,0.8073394495412849,0.47366405,0.7395614,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0364961,The Assassination of Richard Nixon,0.09375000000000044,0.8165137614678919,0.48827693,0.5477684,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0365089,The Red Colored Grey Truck,0.21875,0.8165137614678919,0.45314738,0.21182173,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0365376,A Tale of Two Sisters,0.15625,0.8073394495412849,0.9521723,0.2302315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0365485,The Matador,0.03125,0.8256880733944953,0.14261624,0.34782058,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0365737,Syriana,0.09375000000000044,0.8256880733944953,0.6348414,0.5464613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0365748,Shaun of the Dead,0.40625,0.8165137614678919,0.8030565,0.11809698,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0365830,Tenacious D in the Pick of Destiny,0.0625,0.8348623853211024,0.87212014,0.72544605,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0365885,The Upside of Anger,0.0625,0.8256880733944953,0.45073438,0.43170214,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0365960,Zero Day,0.1875,0.7981651376146779,0.22018394,0.61479026,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0366005,Danny Phantom,0.1875,0.8073394495412849,0.28117612,0.51990855,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0366532,Seducing Doctor Lewis,0.21875,0.8073394495412849,0.18599418,0.47327992,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0366551,Harold & Kumar Go to White Castle,0.125,0.8165137614678919,0.7805478,0.8218092,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0366627,The Jacket,0.15625,0.8256880733944953,0.57323307,0.54023117,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0366721,Trilogy: The Weeping Meadow,0.375,0.8165137614678919,0.5848881,0.42852262,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0366777,Millions,0.0625,0.8165137614678919,0.7380216,0.3602653,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0366780,Mirrormask,0.03125,0.8256880733944953,0.16908118,0.6359191,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0366840,Okkadu,0.4375,0.8073394495412849,0.33883566,0.6488137,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0366905,Pippi Longstocking,0.125,0.4954128440366965,0.18537948,0.7359426,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0366943,Reconstruction,0.21875,0.8073394495412849,0.307427,0.64071393,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0366996,The Saddest Music in the World,0.125,0.8073394495412849,0.35716346,0.6190622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0367082,Fateless,0.125,0.8256880733944953,0.6001128,0.40041786,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
tt0367089,The Squid and the Whale,0.21875,0.8256880733944953,0.48171705,0.12910974,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0367110,Swades,0.49999999999999956,0.8165137614678919,0.17416784,0.6019172,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0367188,Modigliani,0.1875,0.8165137614678919,0.49616626,0.33417022,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0367279,Arrested Development,0.6562499999999996,0.8073394495412849,0.67928195,0.27263388,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0367345,Joan of Arcadia,0.15625,0.8073394495412849,0.49575475,0.35160097,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0367409,Shaman King,0.4375,0.7889908256880744,0.61730343,0.66300327,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0367439,Wolf's Rain,0.40625,0.8073394495412849,0.48458505,0.90135187,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0367495,Anbe Sivam,0.625,0.8073394495412849,0.5169467,0.47321048,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0367594,Charlie and the Chocolate Factory,0.03125,0.8256880733944953,0.899271,0.49533552,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0367790,Baadasssss!,0.21875,0.8073394495412849,0.6085313,0.6426724,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0367859,The Man Who Copied,0.3125,0.8073394495412849,0.39178994,0.939854,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0367975,Lisbela and the Prisoner,0.3125,0.8073394495412849,0.6087054,0.82319295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0368008,The Manchurian Candidate,0.0,0.8165137614678919,0.6338632,0.24970019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
tt0368447,The Village,0.0,0.8165137614678919,0.6442143,0.37977248,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
tt0368479,Cold Case,0.3125,0.8073394495412849,0.3760183,0.279423,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0368530,One Tree Hill,0.375,0.8073394495412849,0.567602,0.23145717,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0368619,Brides,0.3125,0.8165137614678919,0.21860945,0.6626054,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0368658,Stage Beauty,0.15625,0.8165137614678919,0.5159874,0.5522615,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0368667,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,0.375,0.8073394495412849,0.7231278,0.89318156,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0368794,I'm Not There,0.0625,0.8440366972477058,0.8003171,0.5810208,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0368891,National Treasure,0.09375000000000044,0.8165137614678919,0.8031473,0.7275281,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0368909,Ong-Bak: The Thai Warrior,0.15625,0.8073394495412849,0.36448348,0.40474546,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0368913,Osama,0.21875,0.8073394495412849,0.32051396,0.59457177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0369060,Infernal Affairs II,0.1875,0.8073394495412849,0.05936408,0.43703228,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0369179,Two and a Half Men,0.15625,0.8073394495412849,0.87206304,0.15572733,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0369339,Collateral,0.28125,0.8165137614678919,0.8004961,0.8231453,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0369610,Jurassic World,0.09375000000000044,0.9174311926605512,0.39765143,0.18957445,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0369672,A Love Song for Bobby Long,0.15625,0.8165137614678919,0.12597463,0.86924946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0369702,The Sea Inside,0.4375,0.8165137614678919,0.96986735,0.5390781,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0370194,Reno 911!,0.4375,0.8073394495412849,0.40343204,0.62410986,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0370986,Mysterious Skin,0.3125,0.8165137614678919,0.38076457,0.38730264,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0371257,Stay,0.03125,0.8256880733944953,0.8430306,0.37774724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
tt0371280,Crimson Gold,0.25,0.8073394495412849,0.3348958,0.3020714,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0371724,The Hitchhiker's Guide to the Galaxy,0.03125,0.8256880733944953,0.8002587,0.8062477,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0371735,Hungama,0.3125,0.8073394495412849,0.2407356,0.38413402,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0371746,Iron Man,0.40625,0.8532110091743128,0.9614276,0.529355,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0372183,The Bourne Supremacy,0.34375,0.8165137614678919,0.7643267,0.72095376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0372334,House of D,0.0625,0.8165137614678919,0.14536649,0.7117621,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0372588,Team America: World Police,0.1875,0.8165137614678919,0.49460453,0.20960617,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0372784,Batman Begins,0.49999999999999956,0.8256880733944953,0.93046033,0.68808115,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0372824,The Chorus,0.375,0.8165137614678919,0.39481133,0.31884882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0373024,Imaginary Heroes,0.125,0.8165137614678919,0.14027902,0.7523309,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0373074,Kung Fu Hustle,0.34375,0.8165137614678919,0.5191789,0.48759863,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0373283,Saints and Soldiers,0.03125,0.8073394495412849,0.26674813,0.47594544,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0373469,Kiss Kiss Bang Bang,0.28125,0.8256880733944953,0.9537698,0.5337714,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0373732,The Boondocks,0.59375,0.8256880733944953,0.22114854,0.81101584,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0373856,Gangaajal,0.375,0.8073394495412849,0.4928313,0.6903949,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0373861,The Story of the Weeping Camel,0.25,0.8073394495412849,0.1454772,0.8642873,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0373889,Harry Potter and the Order of the Phoenix,0.28125,0.8440366972477058,0.9262836,0.67574394,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0373981,Control,0.3125,0.8073394495412849,0.7587426,0.7329919,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0374271,In Your Name,0.1875,0.8073394495412849,0.26251626,0.19271949,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0374339,Infernal Affairs III,0.0625,0.8073394495412849,0.058296293,0.43778482,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0374345,The Memory of a Killer,0.1875,0.8073394495412849,0.12186003,0.34134883,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0374455,Stargate: Atlantis,0.46875,0.8165137614678919,0.6694495,0.61014205,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0374546,"Spring, Summer, Fall, Winter... and Spring",0.4375,0.8073394495412849,0.9489795,0.23392242,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0374569,Che: Part Two,0.0625,0.8532110091743128,0.5064006,0.623209,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0374583,Look at Me,0.0625,0.8165137614678919,0.509611,0.91299534,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0374887,Munna Bhai M.B.B.S.,0.46875,0.8073394495412849,0.5315008,0.26669854,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0374900,Napoleon Dynamite,0.125,0.8165137614678919,0.40088606,0.26175317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0375063,Sideways,0.28125,0.8165137614678919,0.78867775,0.64470756,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0375154,Tristan + Isolde,0.0625,0.8348623853211024,0.82524675,0.5508889,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0375233,Innocence,0.0625,0.8165137614678919,0.21857788,0.7904041,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0375571,Aayitha Ezhuthu,0.40625,0.8165137614678919,0.2637319,0.32604584,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0375611,Black,0.46875,0.8256880733944953,0.62982583,0.03963214,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0375679,Crash,0.34375,0.8165137614678919,0.34621915,0.12233502,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0375878,Kaakha Kaakha,0.4375,0.8073394495412849,0.23761107,0.8378865,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0375912,Layer Cake,0.21875,0.8165137614678919,0.77767134,0.2567638,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0376076,Pithamagan,0.53125,0.8073394495412849,0.21740483,0.8917561,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0376127,Anniyan,0.53125,0.8256880733944953,0.2616964,0.1954355,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0376390,Duck Dodgers,0.34375,0.8073394495412849,0.5378181,0.77239037,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0376541,Closer,0.1875,0.8165137614678919,0.5654775,0.19003037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0376968,The Return,0.40625,0.8073394495412849,0.48310852,0.7327409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0376994,X-Men: The Last Stand,0.0,0.8348623853211024,0.47776332,0.13046351,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0377084,Ladies in Lavender,0.125,0.8165137614678919,0.65307367,0.64755887,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0377091,Mean Creek,0.15625,0.8165137614678919,0.19126695,0.57114947,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0377092,Mean Girls,0.15625,0.8165137614678919,0.57216185,0.27258974,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0377107,Proof,0.03125,0.8256880733944953,0.94277173,0.5514169,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0377253,Rosemary & Thyme,0.3125,0.8073394495412849,0.17317584,0.74912083,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0377260,Shameless,0.4375,0.8165137614678919,0.31893307,0.43805254,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0377556,"Goodbye, Dragon Inn",0.15625,0.8073394495412849,0.34163862,0.45014307,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0377752,Dear Frankie,0.34375,0.8165137614678919,0.4408902,0.3687708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0377800,Don't Come Knocking,0.0,0.8256880733944953,0.39516133,0.7645341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0378072,Hum Tum,0.125,0.8165137614678919,0.50674707,0.23667517,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0378194,Kill Bill: Vol. 2,0.4375,0.8165137614678919,0.85994506,0.45714265,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0378284,Machuca,0.34375,0.8165137614678919,0.34140217,0.8629159,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0378793,Speak,0.1875,0.8165137614678919,0.056456774,0.5633974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0378897,A Touch of Spice,0.25,0.8073394495412849,0.24772598,0.69379884,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0379217,Coffee and Cigarettes,0.125,0.8073394495412849,0.769929,0.6947519,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0379225,The Corporation,0.4375,0.8073394495412849,0.30083263,0.69560325,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0379370,Maqbool,0.4375,0.8073394495412849,0.76115036,0.3593281,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0379557,Touching the Void,0.4375,0.8073394495412849,0.5614501,0.9201096,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0379593,The Yes Men,0.0625,0.8073394495412849,0.1883066,0.6999978,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0379632,Hustle,0.49999999999999956,0.8165137614678919,0.24168953,0.46402305,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0379725,Capote,0.21875,0.8256880733944953,0.7299377,0.31128296,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0379786,Serenity,0.375,0.8256880733944953,0.86064845,0.4320744,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0379889,The Merchant of Venice,0.125,0.8165137614678919,0.8246876,0.80033666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0380136,QI,0.625,0.8073394495412849,0.34709406,0.57659245,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0380268,Cocaine Cowboys,0.34375,0.8348623853211024,0.2213896,0.5573995,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0380366,A Fond Kiss,0.15625,0.8165137614678919,0.36347443,0.38667396,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0380389,Goal! The Dream Begins,0.03125,0.8256880733944953,0.33385897,0.35964194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0380510,The Lovely Bones,0.0,0.8623853211009163,0.7063254,0.40408593,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0380538,Killing Cabos,0.25,0.8165137614678919,0.036880672,0.70329463,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0380599,Oliver Twist,0.0625,0.8256880733944953,0.332218,0.84742475,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0381061,Casino Royale,0.4375,0.8348623853211024,0.7660028,0.3972057,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
