id,voteCount,country,language,kw1,kw2,kw3,r_cast1,r_cast2,r_crew1,r_crew2,rating,year,type,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,War,Western
tt0981072,0.0032175780424633918,0.9230769230769231,0.1875,0.24791117387368375,0.014241814652203231,0.06910150831333106,-0.03141004151016668,-0.0043653342538890316,-0.004521871558198223,-0.0029056894367630263,0.0937500000000004,0.8532110091743128,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0981227,0.030307027044266698,0.9230769230769231,0.1875,0.2946873442963349,0.03207781533688105,0.06952269939238281,-0.006561502150399369,-0.008225484750669287,-0.004420930419783529,-0.002817141893197005,0.0,0.8532110091743128,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0983193,0.08077300277605391,0.6593406593406594,0.1875,0.16003961679803436,-0.06842499539913334,-0.03336488127157298,-0.01599826803725266,-0.009805853227653224,-0.009916485151041226,-0.016906374266550103,0.21875,0.8807339449541303,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0983213,0.0205546260699236,0.4945054945054945,0.41666666666666663,0.2004523675575089,-0.0022322106294955387,0.051594583542151434,0.0006913316602704366,-0.007390609258452646,-0.004740186795631882,-0.003102353793096004,0.28125,0.8440366972477058,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0983514,0.0033265471284652497,0.9230769230769231,0.1875,0.07487450596719468,-0.024551753010409044,0.04117508777805729,0.0007928389626557196,-0.008139765225697733,-0.004058850689801429,-0.0025103948226990846,0.28125,0.8440366972477058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0983983,0.004338165625037375,0.3186813186813187,0.1875,0.08964443653878101,-0.04255960160273588,0.008426535713055077,0.0008159748467394775,-0.00853866091222081,-0.0044188537151337165,-0.0028148721501580804,0.4999999999999995,0.8440366972477058,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0985344,0.0036371754681351802,0.4945054945054945,0.41666666666666663,0.23620020348337195,0.09421326930965976,-0.08974079839565036,0.0008117584714984223,-0.008424405779187656,-0.004143683041516995,-0.0025806274614694744,0.4375,0.8440366972477058,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0985694,0.06700369564668501,0.9230769230769231,0.1875,0.2642767474013731,0.014277777823519322,-0.1598189657217562,-0.2798617247150465,0.8467915881685052,-0.005545677071580348,-0.00379824447435853,0.0,0.8715596330275233,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0985699,0.08653507542122532,0.3186813186813187,0.1875,0.16505041111611118,-0.1045576041019904,-0.02177293629596723,-0.0462252355461506,-0.004205231220190916,-0.004853747731062836,-0.0032265333054085923,0.15625,0.8532110091743128,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0986233,0.02322436867696912,0.3186813186813187,0.1875,0.2526569549034605,0.07331724428049512,-0.10774057753529175,0.0006913219096169763,-0.007390592125270159,-0.004420935772670453,-0.002817262395225073,0.28125,0.8532110091743128,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0986264,0.06994519652308882,0.4285714285714286,0.32291666666666663,0.15942303229339755,-0.03796149576278145,0.05015535839234536,0.07314908752680678,0.0155705332543432,-0.004328610453744179,-0.0027385751802107357,0.53125,0.8440366972477058,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0988045,0.22657297540089327,0.9230769230769231,0.1875,0.2515336116306077,-0.09502312086860051,-0.01717755958611331,-0.08665818764229742,0.00825021063834755,-0.005562529446376686,-0.003565341430530682,0.3125,0.8623853211009163,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0988047,0.018254315242250237,0.9230769230769231,0.1875,0.1526985001879545,-0.11415492834261867,-0.052341382246416567,-0.01717274558714885,-0.006457683511858109,-0.004242309455529095,-0.002667032309190647,0.0937500000000004,0.8532110091743128,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0988108,0.0037059455925326935,0.26373626373626374,0.21875,0.2381840296438772,0.13067995437037355,0.01073989714225797,0.0006913197362351115,-0.0073906001218826045,-0.0041436830419848665,-0.002580627456697007,0.40625,0.8440366972477058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0988818,0.004207269832705875,0.4945054945054945,0.1875,0.15080027061931578,0.10042591483863163,-0.04121777519881127,-0.0018293690648460707,-0.010009319232993117,-0.004058850689801429,-0.0025103948226990846,0.6562499999999996,0.8256880733944953,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0988820,0.00035049507845109754,0.3186813186813187,0.1875,0.09308089902993863,-0.07157923591501263,-0.10699850747057557,-0.001850849531053982,-0.009008868569521615,-0.004058850689801429,-0.0025103948226990846,0.25,0.7889908256880744,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0988824,0.06233131386153219,0.4945054945054945,0.41666666666666663,0.18030178445688416,-0.09174427685951221,-0.0421996091899979,0.003265279224403104,-0.012511341480441512,-0.004232143602733515,-0.0026549225579105946,0.6562499999999996,0.8440366972477058,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0988982,5.6477879939987284e-05,0.4945054945054945,0.41666666666666663,0.12494303942156097,-0.07753356545992326,-0.008463950451544175,0.0030971237442473363,-0.012067846586646532,-0.004232143534298274,-0.0026549221680283027,0.03125,0.8440366972477058,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0989000,0.001133212049854686,0.9230769230769231,0.1875,0.31713156671060283,0.1576455894019208,0.018417214696631316,-0.0019497662096638379,-0.006212885641027404,-0.004143683040914797,-0.0025806274546376446,0.1875,0.8440366972477058,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0990413,8.039792320868773e-05,0.9230769230769231,0.20833333333333331,0.13186043789064839,-0.006067463146940259,0.026660001983086358,0.0006913270260072553,-0.0073906043191676275,-0.004730623054048275,-0.003092568569161096,0.1875,0.8532110091743128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0992911,0.003018244348557555,0.3626373626373627,0.96875,0.2689934533967794,-0.21990453282843603,-0.2663947144707223,0.0013999953549012508,-0.012769865174721581,-0.0046273121827690306,-0.0030009354057303136,0.03125,0.8440366972477058,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0992966,7.109568415974879e-05,0.8791208791208792,0.8958333333333333,0.1048020089002276,0.013845415983344107,0.022209863259850644,0.0007157583512065416,-0.007574250734401801,-0.004058850689801429,-0.0025103948226990846,0.6875,0.7798165137614674,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0993789,0.0009086294213874423,0.3076923076923077,0.26041666666666663,0.17888777481483212,-0.02792328798809573,0.15374258626390835,-0.004586321311357858,-0.014308437832510876,-0.004143683041718651,-0.00258062745620072,0.125,0.8532110091743128,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0993842,0.06817943221790627,0.9230769230769231,0.1875,0.3224245076602937,-0.0031954042341370793,-0.053195627355273604,-0.04697390537827505,0.010123020040868576,-0.00462747111755421,-0.002999480329777069,0.03125,0.8807339449541303,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0993846,0.5515643043852084,0.9230769230769231,0.1875,0.3016259020501281,0.2618695205408009,-0.14599559680054422,-0.08763918686251344,0.1454682912594444,-0.010716568681773073,-0.011395221361680119,0.4999999999999995,0.8990825688073407,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0994314,0.027812365865035143,0.4945054945054945,0.41666666666666663,0.2683481225725573,0.0775366234368727,-0.0956149397146222,0.0014547916591471724,-0.014470599051935021,-0.004322536729897764,-0.0027314298387824177,0.6562499999999996,0.8348623853211024,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0995031,0.01018794509552735,0.4285714285714286,0.32291666666666663,0.20560506937037615,-0.060569151737555046,0.006495645986869646,0.45941674107136116,0.1898681789594924,-0.005103524520456443,-0.0035284669949393384,0.28125,0.8440366972477058,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0995035,0.0010983286534211642,0.4285714285714286,0.32291666666666663,0.10053960902419604,-0.01614369947439572,0.03680845072713317,0.021872656774408156,-0.0011703751664615888,-0.005209692543088528,-0.003632992721536052,0.0,0.8440366972477058,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0995039,0.024617046751724568,0.9230769230769231,0.1875,0.16998636822151994,-0.042904258183016374,0.0306836924857588,-0.0047626937691849815,-0.007309362117737072,-0.004232143605522651,-0.002654922799850639,0.03125,0.8532110091743128,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0995718,0.00020332036778395422,0.4285714285714286,0.32291666666666663,0.12540413413722962,-0.0604961625585176,-0.02910061502865007,0.09246030896323842,0.0212775723703418,-0.004143683041480244,-0.0025806274649497517,0.21875,0.8440366972477058,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0995740,0.001503640497696367,0.4285714285714286,0.32291666666666663,0.10873086327659613,-0.034057829181563526,0.001488293686913345,0.22022432822582214,0.08109579559601679,-0.005170517355602446,-0.0035632924812681347,0.21875,0.8440366972477058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0995829,0.0033787061117039443,0.02197802197802198,0.20833333333333331,0.32988715920799655,0.23554267444050728,-0.03728485153561408,0.0003532452913284931,-0.010033827848380406,-0.004232143644094602,-0.0026549218998353054,0.125,0.8440366972477058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0995868,0.005605595695455324,0.9230769230769231,0.1875,0.14758727046153763,-0.03772176523842022,0.055374944194289163,0.0005022064411390881,-0.0076909404522906505,-0.00423214332064379,-0.0026549231795264324,0.15625,0.9266055045871582,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0995941,0.0026139291727518815,0.4945054945054945,0.1875,0.2728511758563463,0.022477006554161138,-0.18112626958065567,0.0009032055010380918,-0.009488005800287518,-0.004303290026015949,-0.005543531703068453,0.34375,0.8440366972477058,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0996605,0.0017763954355241877,0.3076923076923077,0.26041666666666663,0.2778782394583595,0.3294411780937885,0.04267831410979123,0.00026088124699499485,-0.009956360971539945,-0.004232143582888549,-0.002654922632818548,0.125,0.8440366972477058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
tt0997246,0.002139182758432812,0.4395604395604396,0.22916666666666666,0.15706782821978582,-0.015015944360598159,0.06824245131128488,0.0007140932458275817,-0.007564973600483426,-0.00452176063409886,-0.0029060243484535686,0.40625,0.8532110091743128,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1000734,0.0032225613848110377,0.3186813186813187,0.1875,0.16051318450151789,0.035361534380962956,-0.0063757196263555995,0.0003904247237980021,-0.007337745317433547,-0.004143683041339231,-0.0025806274578437823,0.21875,0.8440366972477058,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10009170,0.006713226587925428,0.9230769230769231,0.1875,0.15943778981275786,-0.032020673366596315,-0.0011283367060281849,0.0006227170756752487,-0.00809073967433502,-0.00423214360396644,-0.002654921656343584,0.28125,0.9633027522935792,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1001482,0.006883656896214918,0.9230769230769231,0.1875,0.24858541431485737,0.19797978473663275,0.08138447814057259,-0.01139353928603557,-0.008623490414233959,-0.0041436830425140595,-0.0025806274527637478,0.4375,0.8623853211009163,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1001526,0.10041933164741325,0.9230769230769231,0.1875,0.1716129009589563,-0.05624459141140164,0.0037400247996562186,-0.03287512518997271,0.010895046486966908,-0.004574100424954372,-0.0029668571162692024,0.21875,0.8715596330275233,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1002567,1.1295575987997457e-05,0.5274725274725275,0.4583333333333333,0.21402418886089164,-0.04921028727289947,0.017825825634770257,0.0007466091608667154,-0.007791739939905585,-0.0041436830407643906,-0.0025806274566408244,0.03125,0.8440366972477058,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10050772,0.006080342109774393,0.9230769230769231,0.1875,0.1450437179466884,-0.029441596190409623,0.04034827584304184,0.0005922374795864859,-0.008454227976687757,-0.004433876671008022,-0.002838413372707677,0.4375,0.954128440366972,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10062292,0.02706685784982731,0.9230769230769231,0.1875,0.21691765496768586,0.12659351658429016,0.09075906949693593,0.0006913111302097769,-0.007390601158162902,-0.004418905984362775,-0.00281484900219309,0.375,0.9633027522935792,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10068916,0.00042291965390355165,0.4945054945054945,0.41666666666666663,0.12335609711976091,-0.04950350593718554,0.0004314821073901883,0.00089359276300182,-0.008950158576918187,-0.004143683042002588,-0.0025806274569705337,0.4375,0.9633027522935792,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10069398,0.004189329800254349,0.6483516483516484,0.6354166666666666,0.23536240555908658,0.10288094920110291,0.031573319841603345,0.0006545534266102406,-0.00771295793896287,-0.0043244715845513785,-0.0027336594632157026,0.34375,0.954128440366972,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt10075318,0.006627513099545918,0.8791208791208792,0.1875,0.15582730622440588,0.007592810529914906,0.026016430179379584,0.0009538756441055584,-0.009351966121487707,-0.004058850689801429,-0.0025103948226990846,0.125,0.954128440366972,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1008108,0.0021827039482689194,0.3186813186813187,0.1875,0.2506887440655102,-0.13390429197549386,-0.2509193301755386,0.0003077050380299763,-0.00958672361450017,-0.004825264626149472,-0.003155121946571223,0.46875,0.8532110091743128,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10083340,0.019531047551717126,0.4285714285714286,0.32291666666666663,0.15499171878345896,-0.01610006907436041,0.003092103501123024,0.05043686525313387,0.008522453590033507,-0.004738573869959355,-0.003099994952190699,0.375,0.9816513761467895,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10083640,0.007509232472256072,0.4285714285714286,0.32291666666666663,0.12092680983183669,-0.015138612821164476,0.03445947480166347,0.08776361950194803,0.019814719741272857,-0.004143683041156586,-0.002580627457538687,0.03125,0.9724770642201824,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10095582,0.01220021873550678,0.9230769230769231,0.1875,0.20935886157936143,-0.07175885136237,-0.040587914353243625,-0.010872890426467021,0.013648891722149257,0.37613252870106073,0.002793051495201583,0.15625,0.9724770642201824,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt10098448,0.0034172439591924056,0.9230769230769231,0.1875,0.24686446728440148,-0.08044684565158298,0.1357328428949123,-0.002564824219147984,-0.0030175791690414165,-0.004626314200936052,-0.0029998878814767077,0.15625,0.9908256880733964,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10098620,0.0031112667390469457,0.3186813186813187,0.1875,0.1610994737646359,0.10061095680007696,0.008067646553095586,0.0007295543078189786,-0.007762829277543758,-0.004232143741365254,-0.002654922587479272,0.28125,0.9633027522935792,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1010048,0.29482915109095326,0.3186813186813187,0.1875,0.3079023662364426,-0.10091716146794573,0.06524728073388875,0.06506317780703991,0.014922383911246694,-0.0055217811991175965,-0.003827852568733949,0.4375,0.8532110091743128,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt10110614,0.0002764093888827613,0.34065934065934067,0.17708333333333331,0.13732219354017255,-0.04671603040994318,0.010103594037383323,0.0006913143037634009,-0.0073906044398555385,-0.0041436830419221094,-0.0025806274549132085,0.0625,0.9633027522935792,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1012804,0.0055308455602406355,0.9230769230769231,0.1875,0.19577653791635402,-0.097340413124809,-0.03898518702148731,-0.0022601259873632523,-0.010336007556903651,-0.004737701264382135,-0.0031002501253028342,0.03125,0.8532110091743128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1013753,0.05888882096777837,0.9230769230769231,0.1875,0.23613534885242848,0.2333454385115341,0.09483569388980004,-0.04965326631646559,0.018378328898665044,0.19156531818758957,-0.0013046434127181982,0.28125,0.8532110091743128,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10140028,0.0005807254949123399,0.9230769230769231,0.1875,0.16182302063534282,0.111771404328951,-0.0009627772886843856,-0.003155261394740642,-0.00786863256262189,-0.004143683041988668,-0.0025806274557955283,0.03125,0.9724770642201824,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10145122,0.0009661039697969585,0.23076923076923078,0.15625,0.20657770579782858,0.029090317568931573,0.06168703731410413,0.0006022810765747923,-0.009826269628538914,-0.004232143632911972,-0.0026549224099374487,0.0,0.954128440366972,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1014672,0.0024571200002126226,0.4285714285714286,0.32291666666666663,0.12866029012089086,-0.023665102924342398,0.03928060924268614,0.022021950960781585,-0.0021011372581381566,-0.0042321437040752,-0.0026549232725543116,0.3125,0.8440366972477058,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10147546,0.0010548074635850565,0.9230769230769231,0.1875,0.08179369248433942,-0.027599673725040276,0.02764174146512663,0.00010301689833995222,-0.0072804226497580685,-0.004232143685546767,-0.00265492266656988,0.3125,0.954128440366972,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1014762,0.0060550931752129875,0.3076923076923077,0.26041666666666663,0.06847350387230275,-0.041879613703317636,-0.009908165346229385,-0.02262232654060215,-0.0015286877764661086,-0.004232143584137971,-0.0026549222616817684,0.59375,0.8623853211009163,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1014809,0.000616273336992214,0.9230769230769231,0.1875,0.10495496207723926,-0.04506354731801103,-0.027535833701456354,0.0006913220969121857,-0.0073905993130573755,-0.004232143533560149,-0.002654922830700329,0.125,0.8532110091743128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1016150,0.08787991340944337,0.23076923076923078,0.15625,0.2458450181508342,-0.11572542221147994,-0.023016350027832616,0.0007827993916141858,-0.007800985511848304,-0.004232143565249233,-0.0026549230889029198,0.375,0.9816513761467895,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt10162384,0.00039634182804944014,0.4285714285714286,0.32291666666666663,0.055991898124787255,-0.01174579676661738,0.010815557490823394,0.001170656600072584,-0.007442290064202835,-0.004058850689801429,-0.0025103948226990846,0.0625,0.954128440366972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1016268,0.005174038248149187,0.9230769230769231,0.1875,0.19558148474179793,-0.08760825224788354,0.16039307985087806,0.0005859790287422963,-0.008286190902813805,-0.0049781562151069375,-0.003325492874418528,0.3125,0.8256880733944953,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1016290,0.0013833758357065116,0.4945054945054945,0.41666666666666663,0.19267693700112654,-0.029392407760266425,0.03241891475878642,0.0008301386116690811,-0.008398808007005876,-0.005617099684450351,-0.003767394831885183,0.125,0.8440366972477058,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1016301,0.006075026544603571,0.28571428571428575,0.20833333333333331,0.07901586069379905,-0.03528053316042601,-0.002414433481652074,0.00043698956152844103,-0.008148546439005172,-0.004232143575357493,-0.0026549229684247992,0.0,0.8440366972477058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt10166602,0.006034495360176051,0.9230769230769231,0.1875,0.30019203673148276,0.2237402899132222,0.15679054668503908,0.000678140143165915,-0.00752758472659946,-0.004232143516746004,-0.0026549220152382326,0.4375,0.9633027522935792,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt10168312,0.04896133856562132,0.9230769230769231,0.1875,0.13575649110982116,-0.06934980402344808,-0.024953351537700213,-0.004277770222457489,-0.004209633493903447,-0.004058850689801429,-0.0025103948226990846,0.25,0.9724770642201824,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10168670,0.020179878725380625,0.46153846153846156,0.1875,0.33523546497356227,0.043747534999804404,0.045020979627377444,0.00017816351685671398,-0.008239259728639422,-0.0047449890177677125,-0.0031143807891919105,0.0625,0.9816513761467895,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
tt10172266,0.017150338800835073,0.9230769230769231,0.1875,0.3114884943608505,0.31940884084146565,0.052338092100215214,0.0007157779597980237,-0.007573352829739695,-0.004143683041629119,-0.0025806274621199476,0.0937500000000004,0.9908256880733964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1017456,0.0038351802707483115,0.4285714285714286,0.32291666666666663,0.2162217506255391,-0.019815559416562697,-0.027897177765174485,0.15029295783186122,0.04440387660122534,-0.0051131852510494435,-0.003414633621802484,0.03125,0.8532110091743128,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10182822,0.000880058258594272,0.46153846153846156,0.3958333333333333,0.2771161172899087,0.07503842390122016,0.0721134778646257,-0.001788389474469212,-0.007902031879428938,-0.004852515349659421,-0.003214586328778333,0.03125,0.9449541284403686,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10183988,0.0026312047595570534,0.9230769230769231,0.1875,0.325738424737624,0.21906429966706736,0.08453904265471157,0.0006825992947143321,-0.007896691257736371,-0.0042321434861548385,-0.0026549227405352534,0.5625,0.9633027522935792,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10187208,0.008071021266247357,0.3186813186813187,0.1875,0.20806560742519672,-0.04657694318715198,0.0777457629862189,-0.005424575953407605,-0.011769741329894695,-0.004232143595040058,-0.002654922702116195,0.03125,0.9724770642201824,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10187680,0.0004528197079894274,0.4285714285714286,0.5416666666666666,0.08954925555174892,-0.04371014484802021,-0.01652725169522326,0.005145071205643398,-0.009990621209484442,-0.004232143530850249,-0.002654921649187104,0.0625,0.9633027522935792,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt10189300,0.0008654404543745108,0.1098901098901099,0.16666666666666666,0.12753437381638386,-0.020316350167577678,0.0545552496232293,0.000691335613436467,-0.007390601984976657,-0.0041436830412065325,-0.0025806274563186984,0.28125,0.954128440366972,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10189514,0.040583011187935794,0.4285714285714286,0.84375,0.08746632300614554,-0.014158882190221605,-0.0072368953399898255,0.19765956522806435,0.0691631965112757,-0.0043244717518686245,-0.0027336415314227103,0.6562499999999996,0.9633027522935792,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10192406,0.006563726317496049,0.9230769230769231,0.1875,0.22330661423329126,0.11640471629810573,0.0004908024943192587,-0.03522454181841339,0.06702496578091031,-0.004143683041382546,-0.0025806274552796576,0.0,0.9816513761467895,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1019452,0.049414158273610745,0.3186813186813187,0.1875,0.1989431513493822,0.023310577552728175,0.08145850145504593,-0.003971709625285114,-0.007320156808231564,0.7409306977950343,0.00792330406482754,0.125,0.8623853211009163,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10196398,0.0007800591888181771,0.3076923076923077,0.26041666666666663,0.24707271078831555,-0.0501416571608383,-0.00547095998550281,0.0003755069134783919,-0.007701122262279031,-0.004232143531897353,-0.0026549227173193798,0.03125,0.9633027522935792,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
